Country,City,AQI_Value,AQI_Category,CO_AQI_Value,CO_AQI_Category,Ozone_AQI_Value,Ozone_AQI_Category,NO2_AQI_Value,NO2_AQI_Category,PM_25_AQI_Value,PM_25_AQI_Category,lat,lng
20,3819,57,1,1,1,35,1,2,1,57,1,52.2833,11.4167
79,3820,52,1,1,1,31,1,2,1,52,1,47.4892,9.69
5,3821,48,2,1,1,43,1,1,1,48,2,37.5648,-97.3527
20,3822,70,1,1,1,38,1,2,1,70,1,49.4167,8.7167
8,3823,45,2,1,1,24,1,5,1,45,2,52.3667,6.4667
5,3824,78,1,3,1,16,1,20,1,78,1,36.3063,-86.5997
5,3824,78,1,3,1,16,1,20,1,78,1,35.3247,-82.4575
20,3825,61,1,1,1,29,1,5,1,61,1,50.7833,7.2833
15,3826,26,2,1,1,25,1,5,1,26,2,52.056,-2.716
15,3826,26,2,1,1,25,1,5,1,26,2,34.8225,-102.4001
31,3827,57,1,1,1,24,1,3,1,57,1,47.3833,9.2667
16,3828,174,3,3,1,174,3,1,1,167,3,29.15,75.7
16,3828,174,3,3,1,174,3,1,1,167,3,26.5495,85.9406
5,3829,80,1,1,1,22,1,7,1,80,1,27.0729,-80.1425
5,3830,68,1,2,1,26,1,5,1,68,1,42.098,-76.0639
9,3831,71,1,2,1,28,1,5,1,71,1,48.9922,2.2603
5,3832,87,1,3,1,1,1,26,1,87,1,39.4768,-80.1491
5,3832,87,1,3,1,1,1,26,1,87,1,43.6441,-94.4621
5,3833,42,2,1,1,27,1,4,1,42,2,42.5912,-71.8156
5,3833,42,2,1,1,27,1,4,1,42,2,42.9859,-89.4255
15,3834,26,2,1,1,26,1,1,1,16,2,56.6442,-2.8884
13,3835,32,2,1,1,32,1,0,1,17,2,61.6833,27.2667
5,3836,54,1,1,1,32,1,7,1,54,1,37.5994,-122.4023
20,3837,55,1,1,1,36,1,3,1,55,1,48.0333,10.4667
5,3838,54,1,1,1,32,1,6,1,54,1,44.9322,-93.4598
23,3839,54,1,1,1,35,1,4,1,54,1,35.5448,136.9076
7,3840,44,2,1,1,33,1,0,1,44,2,45.542,131.8666
5,3841,71,1,2,1,18,1,17,1,71,1,41.1181,-74.0682
2,3842,52,1,1,1,1,1,4,1,52,1,-16.7306,-43.8639
5,3843,56,1,1,1,23,1,14,1,56,1,37.8439,-122.1225
16,3844,83,1,2,1,55,2,0,1,83,1,27.43,83.42
5,3845,34,2,1,1,19,1,7,1,34,2,29.9707,-94.0015
1,3846,33,2,1,1,33,1,1,1,30,2,55.0333,22.0333
34,3847,48,2,0,1,9,1,14,1,48,2,-27.7464,29.9328
34,3847,48,2,0,1,9,1,14,1,48,2,54.98,-1.61
34,3847,48,2,0,1,9,1,14,1,48,2,-32.9167,151.75
34,3847,48,2,0,1,9,1,14,1,48,2,47.5304,-122.1633
34,3847,48,2,0,1,9,1,14,1,48,2,35.2401,-97.5995
128,3848,53,1,2,1,12,1,8,1,53,1,10.1024,-85.4431
28,3849,42,2,1,1,42,1,0,1,33,2,40.5833,36.9667
3,3850,68,1,1,1,41,1,2,1,68,1,44.8167,10.1833
30,3851,50,2,1,1,16,1,1,1,50,2,46.3,-79.45
2,3852,80,1,2,1,13,1,6,1,80,1,-22.2819,-42.5311
2,3853,64,1,2,1,4,1,5,1,64,1,-22.7797,-47.2962
43,3854,57,1,1,1,15,1,1,1,57,1,5.9236,-0.9883
20,3855,71,1,1,1,37,1,2,1,71,1,49.3706,8.5847
23,3856,46,2,1,1,32,1,3,1,46,2,34.9543,137.1744
149,3857,39,2,0,1,31,1,0,1,39,2,-11.699,43.256
34,3858,46,2,0,1,21,1,0,1,46,2,-20.7261,139.4938
5,3859,88,1,2,1,16,1,26,1,88,1,40.3752,-80.0494
5,3860,109,5,2,1,21,1,12,1,109,5,47.9096,-122.3035
9,3861,50,2,1,1,32,1,2,1,50,2,43.4611,1.3267
5,3862,68,1,2,1,25,1,11,1,68,1,35.849,-86.4121
5,3863,51,1,2,1,38,1,7,1,51,1,30.4158,-87.3027
5,3863,51,1,2,1,38,1,7,1,51,1,34.123,-77.8834
1,3864,40,2,1,1,40,1,0,1,23,2,53.7,87.8167
34,3865,32,2,0,1,27,1,2,1,32,2,-26.6269,152.9591
1,3866,56,1,1,1,34,1,0,1,56,1,52.2667,43.7667
65,3867,40,2,1,1,40,1,0,1,40,2,49.0336,38.3722
16,3868,174,3,4,1,173,3,2,1,174,3,25.8004,89.0
16,3868,174,3,4,1,173,3,2,1,174,3,25.7781,88.8975
16,3868,174,3,4,1,173,3,2,1,174,3,33.7421,73.0677
16,3868,174,3,4,1,173,3,2,1,174,3,25.55,83.18
16,3868,174,3,4,1,173,3,2,1,174,3,25.5436,86.564
47,3869,62,1,1,1,21,1,1,1,62,1,13.5897,100.6386
47,3870,29,2,0,1,21,1,0,1,29,2,13.4097,100.0017
11,3871,66,1,1,1,39,1,0,1,66,1,47.0722,21.9211
5,3872,39,2,2,1,37,1,4,1,39,2,33.4928,-80.8671
30,3873,54,1,1,1,23,1,8,1,54,1,43.9167,-80.1167
9,3874,66,1,1,1,23,1,5,1,66,1,48.7439,2.3928
9,3875,63,1,1,1,24,1,5,1,63,1,49.0592,2.0625
67,3876,29,2,0,1,19,1,0,1,29,2,-20.4642,16.6528
81,3877,27,2,2,1,17,1,0,1,27,2,13.2833,19.6833
20,3878,34,2,0,1,34,1,0,1,13,2,53.0611,9.0178
51,3879,30,2,1,1,21,1,0,1,30,2,-7.4003,-79.57
47,3880,42,2,0,1,26,1,0,1,42,2,14.7167,102.0167
18,3881,51,1,1,1,23,1,1,1,51,1,14.3833,121.4833
2,3882,40,2,1,1,11,1,1,1,40,2,-24.2839,-53.84
48,3883,79,1,2,1,60,2,0,1,79,1,5.1167,100.5
28,3884,59,1,1,1,38,1,0,1,59,1,39.2358,42.8686
5,3885,162,3,6,1,5,1,18,1,162,3,26.0128,-80.3382
5,3886,56,1,2,1,31,1,3,1,56,1,32.472,-83.7283
69,3887,48,2,1,1,21,1,0,1,48,2,10.7167,122.5667
148,3888,73,1,3,1,11,1,0,1,73,1,1.6333,18.0667
2,3889,46,2,1,1,8,1,2,1,46,2,-4.3257,-40.7103
2,3890,14,2,0,1,14,1,0,1,14,2,-7.6519,-40.1489
22,3891,142,5,2,1,10,1,9,1,142,5,20.6667,-101.35
1,3892,48,2,1,1,33,1,0,1,48,2,56.1167,69.5
23,3893,36,2,1,1,36,1,1,1,24,2,37.039,137.8627
23,3894,32,2,1,1,32,1,2,1,27,2,34.7179,137.8515
2,3895,85,1,2,1,24,1,2,1,85,1,-28.615,-49.0258
16,3896,150,3,3,1,136,5,1,1,150,3,31.2569,75.4432
46,3897,167,3,3,1,148,5,1,1,167,3,31.3342,73.4194
7,3898,143,5,3,1,143,5,1,1,104,5,29.1046,119.6494
2,3899,26,2,0,1,18,1,1,1,26,2,-9.1328,-35.7478
5,3900,63,1,1,1,32,1,4,1,63,1,35.8212,-90.6791
6,3901,30,2,1,1,29,1,3,1,30,2,51.3833,4.4667
1,3902,35,2,1,1,35,1,1,1,28,2,53.5167,87.2833
28,3903,45,2,1,1,36,1,0,1,45,2,39.3575,33.7239
20,3904,49,2,1,1,33,1,2,1,49,2,51.5917,7.6653
20,3905,34,2,0,1,34,1,1,1,14,2,53.95,10.7333
15,3906,62,1,1,1,15,1,12,1,62,1,53.699,-2.291
5,3907,34,2,1,1,21,1,5,1,34,2,40.5698,-122.365
5,3907,34,2,1,1,21,1,5,1,34,2,41.305,-73.3915
86,3908,50,2,0,1,20,1,1,1,50,2,22.4922,-79.5458
86,3908,50,2,0,1,20,1,1,1,50,2,7.0275,-74.6939
3,3909,72,1,2,1,27,1,7,1,72,1,45.6167,8.95
16,3910,156,3,4,1,156,3,1,1,156,3,25.78,84.67
2,3911,45,2,1,1,12,1,2,1,45,2,-20.2258,-42.6508
46,3912,188,3,1,1,56,2,1,1,188,3,27.6831,68.9
47,3913,53,1,1,1,24,1,0,1,53,1,18.3392,100.3172
21,3914,18,2,0,1,15,1,0,1,18,2,-38.6875,176.0694
144,3915,76,1,2,1,35,1,0,1,76,1,-2.9333,11.0
12,3916,84,1,2,1,45,1,0,1,84,1,3.3283,99.1625
5,3917,65,1,1,1,23,1,3,1,65,1,29.4154,-94.9682
6,3918,61,1,1,1,36,1,3,1,61,1,50.5349,5.8134
3,3919,62,1,1,1,36,1,2,1,62,1,45.7072,11.4786
33,3920,36,2,1,1,12,1,0,1,36,2,6.4667,12.6333
39,3921,131,5,3,1,66,2,11,1,131,5,32.7944,35.5333
28,3922,44,2,1,1,40,1,0,1,44,2,40.3139,36.5542
35,3923,30,2,0,1,30,1,2,1,21,2,39.6,-8.4167
3,3924,63,1,1,1,35,1,3,1,63,1,44.9833,7.7333
4,3925,56,1,1,1,36,1,2,1,56,1,51.305,17.0614
23,3926,58,1,1,1,35,1,3,1,58,1,35.6452,136.0555
4,3927,46,2,1,1,35,1,1,1,46,2,53.6,17.85
22,3928,168,3,4,1,6,1,16,1,168,3,19.685,-99.1281
3,3929,61,1,1,1,27,1,5,1,61,1,45.0792,7.6761
8,3930,39,2,1,1,24,1,6,1,39,2,51.65,5.6167
25,3931,98,1,3,1,19,1,2,1,98,1,5.8,8.0833
14,3932,90,1,5,1,27,1,2,1,90,1,-28.335,31.4161
5,3933,73,1,2,1,19,1,19,1,73,1,40.7675,-74.0323
5,3933,73,1,2,1,19,1,19,1,73,1,37.6032,-122.0181
5,3933,73,1,2,1,19,1,19,1,73,1,33.5942,-84.5629
5,3933,73,1,2,1,19,1,19,1,73,1,36.4267,-89.0474
23,3934,44,2,1,1,39,1,2,1,44,2,33.1333,131.8
1,3935,31,2,1,1,31,1,0,1,18,2,57.9667,33.25
13,3936,34,2,1,1,34,1,0,1,18,2,60.9389,26.7972
58,3937,83,1,1,1,45,1,0,1,83,1,41.4758,22.6417
20,3938,67,1,1,1,29,1,6,1,67,1,52.7306,8.2886
32,3939,37,2,1,1,37,1,1,1,35,2,55.7167,9.5333
1,3940,32,2,1,1,32,1,0,1,18,2,56.0667,60.2333
20,3941,70,1,2,1,15,1,13,1,70,1,52.0436,8.15
16,3942,54,1,1,1,35,1,1,1,54,1,12.1077,79.2452
5,3943,67,1,2,1,15,1,18,1,67,1,41.8865,-87.9779
9,3944,69,1,2,1,29,1,5,1,69,1,48.9503,2.6025
20,3945,60,1,1,1,28,1,4,1,60,1,48.45,12.35
131,3946,37,2,1,1,37,1,0,1,31,2,55.598,26.438
3,3947,53,1,1,1,37,1,2,1,53,1,44.9925,9.0092
1,3948,31,2,1,1,31,1,0,1,23,2,59.9333,60.0833
1,3949,50,2,1,1,28,1,0,1,50,2,56.0333,35.95
1,3950,59,1,1,1,38,1,0,1,59,1,52.05,47.3833
8,3951,50,2,1,1,18,1,7,1,50,2,52.2333,6.0833
6,3952,41,2,1,1,27,1,6,1,41,2,51.3167,4.8833
8,3953,34,2,1,1,23,1,7,1,34,2,51.65,5.3
5,3954,24,2,0,1,24,1,0,1,16,2,20.8834,-156.5059
15,3955,32,2,1,1,32,1,1,1,12,2,54.991,-1.534
34,3956,15,2,0,1,15,1,1,1,15,2,-36.3583,146.3125
8,3957,56,1,1,1,36,1,5,1,56,1,52.15,4.4
5,3958,70,1,2,1,20,1,10,1,70,1,42.7401,-84.6354
5,3958,70,1,2,1,20,1,10,1,70,1,42.725,-92.4708
20,3959,56,1,1,1,29,1,5,1,56,1,51.1417,6.2792
20,3960,68,1,1,1,38,1,4,1,68,1,49.9,8.6
16,3961,29,2,1,1,29,1,0,1,19,2,17.2958,82.4752
4,3962,36,2,1,1,34,1,1,1,36,2,50.9833,23.1833
58,3963,77,1,1,1,46,1,0,1,77,1,42.2017,22.3317
1,3964,41,2,1,1,41,1,1,1,24,2,44.9233,37.9806
16,3965,119,5,1,1,60,2,0,1,119,5,33.64,75.02
23,3966,51,1,2,1,41,1,6,1,51,1,34.25,132.5667
23,3967,53,1,1,1,34,1,5,1,53,1,35.0667,136.6833
18,3968,36,2,1,1,18,1,0,1,36,2,10.4167,122.9167
18,3968,36,2,1,1,18,1,0,1,36,2,37.6667,-4.9333
18,3968,36,2,1,1,18,1,0,1,36,2,-33.4333,-63.3
10,3969,70,1,3,1,7,1,4,1,70,1,5.4538,-74.6647
10,3969,70,1,3,1,7,1,4,1,70,1,0.3436,-76.9108
82,3970,92,1,2,1,3,1,3,1,92,1,15.433,-87.917
65,3971,39,2,1,1,39,1,0,1,29,2,48.6897,29.2417
5,3972,62,1,1,1,25,1,12,1,62,1,33.5918,-117.6991
5,3973,66,1,2,1,21,1,15,1,66,1,42.2432,-83.1811
5,3973,66,1,2,1,21,1,15,1,66,1,40.9239,-74.3035
7,3974,59,1,1,1,40,1,1,1,59,1,28.45,119.9167
95,3975,40,2,1,1,40,1,0,1,29,2,56.8333,13.9333
49,3976,16,2,1,1,6,1,0,1,16,2,-3.9833,-79.2
49,3976,16,2,1,1,6,1,0,1,16,2,37.1667,-4.15
3,3977,69,1,1,1,38,1,2,1,69,1,45.3833,11.3833
86,3978,67,1,1,1,31,1,2,1,67,1,22.5822,-83.2489
11,3979,42,2,1,1,42,1,0,1,42,2,45.7056,21.9258
7,3980,102,5,2,1,18,1,11,1,102,5,34.6587,112.4245
6,3981,60,1,1,1,26,1,6,1,60,1,51.1019,5.7856
20,3982,58,1,1,1,37,1,3,1,58,1,48.0478,10.8989
20,3982,58,1,1,1,37,1,3,1,58,1,51.5333,12.1667
5,3983,41,2,1,1,35,1,4,1,41,2,37.9393,-122.5312
89,3984,21,2,1,1,21,1,0,1,12,2,22.9333,97.75
9,3985,51,1,1,1,35,1,2,1,51,1,50.4322,2.8333
29,3986,82,1,3,1,18,1,0,1,82,1,3.65,18.6333
5,3987,45,2,1,1,23,1,2,1,45,2,37.0466,-100.9295
113,3988,43,2,1,1,18,1,0,1,43,2,-25.0333,33.1
5,3989,60,1,1,1,16,1,11,1,60,1,40.7634,-112.1599
101,3990,39,2,1,1,17,1,0,1,39,2,-23.1,26.8
18,3991,23,2,1,1,15,1,0,1,23,2,8.1297,123.4383
12,3992,43,2,1,1,21,1,0,1,43,2,-3.5403,118.9707
90,3993,68,1,1,1,21,1,1,1,68,1,-9.5333,16.35
18,3994,49,2,1,1,25,1,0,1,49,2,13.3167,123.7333
2,3995,26,2,1,1,5,1,0,1,26,2,-3.3,-60.6206
42,3996,65,1,2,1,19,1,0,1,65,1,-22.15,48.0
5,3997,58,1,1,1,27,1,6,1,58,1,53.4794,-2.2453
5,3997,58,1,1,1,27,1,6,1,58,1,42.9848,-71.4447
5,3997,58,1,1,1,27,1,6,1,58,1,41.7753,-72.5242
5,3997,58,1,1,1,27,1,6,1,58,1,39.9652,-74.3738
5,3997,58,1,1,1,27,1,6,1,58,1,38.583,-90.5064
5,3997,58,1,1,1,27,1,6,1,58,1,37.4902,-77.5396
5,3997,58,1,1,1,27,1,6,1,58,1,35.463,-86.0774
5,3997,58,1,1,1,27,1,6,1,58,1,42.9921,-77.1897
16,3998,151,3,4,1,102,5,2,1,151,3,25.65,84.88
40,3999,58,1,1,1,12,1,0,1,58,1,8.05,-6.1833
69,4000,56,1,0,1,30,1,0,1,56,1,24.7263,-81.0374
47,4001,37,2,0,1,17,1,0,1,37,2,12.4525,102.2267
136,4002,111,5,1,1,20,1,0,1,111,5,18.4389,1.4083
29,4003,76,1,2,1,25,1,1,1,76,1,-11.7625,27.25
1,4004,33,2,1,1,33,1,0,1,14,2,59.45,32.0167
1,4005,57,1,1,1,32,1,0,1,57,1,58.6,49.65
1,4005,57,1,1,1,32,1,0,1,57,1,54.0833,34.3167
23,4006,65,1,2,1,41,1,4,1,65,1,42.9855,141.5631
23,4006,65,1,2,1,41,1,4,1,65,1,34.6746,132.5384
1,4007,49,2,1,1,32,1,1,1,49,2,44.6706,41.838
97,4008,33,2,1,1,33,1,0,1,11,2,60.1905,11.9977
28,4009,64,1,1,1,36,1,0,1,64,1,37.8667,32.4833
5,4010,70,1,2,1,17,1,22,1,70,1,40.6797,-73.5837
20,4011,55,1,1,1,37,1,5,1,55,1,51.5,9.9
5,4012,90,1,2,1,14,1,26,1,90,1,33.7887,-118.0803
5,4013,88,1,3,1,10,1,28,1,88,1,34.0391,-84.3513
5,4013,88,1,3,1,10,1,28,1,88,1,33.373,-104.5294
5,4014,138,5,4,1,3,1,33,1,138,5,33.9716,-117.8912
5,4015,54,1,1,1,29,1,5,1,54,1,32.9155,-96.5489
65,4016,36,2,1,1,35,1,0,1,36,2,50.9131,25.27
15,4017,34,2,1,1,22,1,10,1,34,2,50.7271,-1.1618
50,4018,43,2,1,1,0,1,8,1,43,2,-24.7833,-65.4167
74,4019,78,1,1,1,46,1,0,1,78,1,42.3371,23.5554
22,4020,53,1,1,1,16,1,2,1,53,1,30.45,-111.05
5,4021,110,5,2,1,17,1,7,1,110,5,-31.6333,-60.7
5,4021,110,5,2,1,17,1,7,1,110,5,35.6619,-105.9819
5,4021,110,5,2,1,17,1,7,1,110,5,11.15,123.8
5,4021,110,5,2,1,17,1,7,1,110,5,11.1856,124.9161
5,4021,110,5,2,1,17,1,7,1,110,5,16.1592,120.9378
5,4021,110,5,2,1,17,1,7,1,110,5,12.15,122.0
5,4021,110,5,2,1,17,1,7,1,110,5,29.3889,-95.1003
50,4022,18,2,1,1,9,1,2,1,18,2,-29.1443,-59.6438
8,4023,37,2,1,1,24,1,6,1,37,2,51.9667,5.5667
8,4024,46,2,1,1,33,1,5,1,46,2,51.8667,4.6
87,4025,13,2,0,1,13,1,1,1,13,2,-30.9025,-55.5506
87,4025,13,2,0,1,13,1,1,1,13,2,2.7853,-75.2589
5,4026,88,1,2,1,33,1,12,1,88,1,27.8227,-82.3023
5,4026,88,1,2,1,33,1,12,1,88,1,46.0613,-64.8052
5,4026,88,1,2,1,33,1,12,1,88,1,42.1723,-83.1946
34,4027,18,2,0,1,18,1,0,1,11,2,-20.7667,117.15
9,4028,69,1,1,1,45,1,2,1,69,1,48.87,2.22
5,4029,81,1,1,1,24,1,7,1,81,1,33.6815,-112.4515
5,4030,46,2,1,1,26,1,2,1,46,2,40.4206,-120.6132
23,4031,121,5,3,1,13,1,19,1,121,5,34.882,136.5842
27,4032,41,2,1,1,41,1,0,1,30,2,53.4597,-6.2181
38,4033,96,1,0,1,40,1,0,1,96,1,11.9058,125.4181
38,4033,96,1,0,1,40,1,0,1,96,1,31.7492,54.2103
38,4033,96,1,0,1,40,1,0,1,96,1,35.1268,-119.4243
9,4034,41,2,1,1,41,1,0,1,23,2,44.8,-0.584
20,4035,54,1,1,1,43,1,1,1,54,1,51.1667,7.0833
1,4036,38,2,1,1,38,1,0,1,18,2,52.4167,53.1
4,4037,61,1,1,1,44,1,1,1,61,1,50.2833,19.1333
5,4038,71,1,1,1,71,2,1,1,14,2,27.4612,-82.5822
5,4039,59,1,1,1,47,1,5,1,59,1,40.7175,-73.4473
5,4040,52,1,1,1,52,2,1,1,43,2,33.9447,-118.1926
5,4041,50,2,1,1,34,1,2,1,50,2,37.6538,-122.4196
4,4042,56,1,1,1,46,1,0,1,56,1,50.5667,22.05
11,4043,62,1,1,1,62,2,1,1,47,2,44.6222,23.1972
14,4044,54,1,1,1,18,1,2,1,54,1,-32.5667,27.4167
5,4045,51,1,1,1,49,1,1,1,51,1,36.6953,-76.6398
16,4046,87,1,2,1,12,1,5,1,87,1,12.561,75.3874
5,4047,80,1,1,1,25,1,6,1,80,1,33.6695,-112.3573
3,4048,86,1,1,1,62,2,0,1,86,1,45.45,11.8833
131,4049,35,2,1,1,35,1,0,1,24,2,54.6872,25.28
80,4050,67,1,1,1,67,2,0,1,52,1,45.2911,18.8011
5,4051,47,2,1,1,32,1,4,1,47,2,37.9024,-122.0399
15,4052,36,2,1,1,23,1,4,1,36,2,50.88,-1.03
5,4053,58,1,1,1,29,1,2,1,58,1,43.1829,-89.4447
2,4054,52,1,1,1,2,1,2,1,52,1,-20.5389,-47.4008
3,4055,64,1,1,1,46,1,1,1,64,1,37.2333,14.8833
5,4056,51,1,1,1,31,1,6,1,51,1,45.0841,-93.2595
5,4057,75,1,3,1,7,1,16,1,75,1,34.0086,-86.0157
6,4058,59,1,1,1,22,1,8,1,59,1,51.1667,5.0
20,4059,62,1,1,1,41,1,3,1,62,1,52.3117,9.6003
3,4060,45,2,1,1,45,1,0,1,30,2,40.5,16.75
31,4061,55,1,1,1,24,1,3,1,55,1,47.2667,8.6
96,4062,31,2,1,1,31,1,0,1,22,2,53.6667,23.8333
8,4063,29,2,1,1,27,1,5,1,29,2,52.3,5.25
5,4064,92,1,2,1,7,1,14,1,92,1,29.9921,-95.2655
62,4065,79,1,1,1,37,1,1,1,79,1,49.5417,15.3572
23,4066,31,2,1,1,31,1,3,1,26,2,34.8164,135.5686
23,4066,31,2,1,1,31,1,3,1,26,2,36.2869,140.4245
44,4067,36,2,1,1,36,1,0,1,36,2,40.8792,45.1472
25,4068,62,1,2,1,24,1,1,1,62,1,7.5167,5.75
84,4069,35,2,0,1,19,1,0,1,35,2,11.987,105.462
55,4070,63,1,1,1,16,1,0,1,63,1,10.3833,-9.3
95,4071,34,2,1,1,34,1,0,1,16,2,59.3783,13.5042
29,4072,201,4,10,1,48,1,8,1,201,4,-4.45,26.65
89,4073,19,2,1,1,19,1,0,1,18,2,24.1822,96.3306
23,4074,56,1,1,1,48,1,2,1,56,1,36.1314,139.6018
23,4074,56,1,1,1,48,1,2,1,56,1,-0.0528,30.7569
5,4075,50,2,2,1,33,1,4,1,50,2,40.4095,-91.4031
16,4076,165,3,3,1,165,3,1,1,162,3,30.7,76.22
3,4077,64,1,1,1,37,1,2,1,64,1,45.7456,11.6553
20,4078,65,1,1,1,41,1,3,1,65,1,51.45,8.8333
69,4079,37,2,1,1,35,1,4,1,37,2,43.4053,5.0475
85,4080,65,1,2,1,16,1,0,1,65,1,-0.3411,31.7361
16,4081,171,3,4,1,168,3,1,1,171,3,27.4925,77.6736
12,4082,101,5,2,1,54,2,1,1,101,5,3.5894,98.6739
2,4083,25,2,0,1,13,1,0,1,25,2,-11.3808,-40.0128
11,4084,35,2,1,1,35,1,2,1,35,2,44.1125,24.3472
3,4085,93,1,1,1,34,1,5,1,93,1,45.6833,12.2833
11,4086,64,1,1,1,40,1,1,1,64,1,47.6839,22.4669
10,4087,98,1,3,1,1,1,9,1,98,1,4.7,-75.9167
10,4087,98,1,3,1,1,1,9,1,98,1,9.8667,-83.9167
2,4088,38,2,0,1,13,1,2,1,38,2,-8.2828,-35.9758
5,4089,65,1,1,1,17,1,13,1,65,1,28.6624,-81.3217
2,4090,57,1,2,1,6,1,4,1,57,1,-21.3889,-42.6969
47,4091,48,2,0,1,28,1,0,1,48,2,15.8056,102.0311
2,4092,49,2,1,1,10,1,3,1,49,2,-29.955,-51.625
9,4093,63,1,1,1,18,1,7,1,63,1,48.8897,2.1573
65,4094,66,1,1,1,35,1,1,1,66,1,51.4939,31.2947
5,4095,55,1,2,1,20,1,15,1,55,1,53.19,-2.89
5,4095,55,1,2,1,20,1,15,1,55,1,39.8456,-75.3718
5,4095,55,1,2,1,20,1,15,1,55,1,37.3531,-77.4342
5,4095,55,1,2,1,20,1,15,1,55,1,44.65,-64.3
5,4096,65,1,1,1,29,1,2,1,65,1,35.0409,-97.9474
54,4097,35,2,1,1,35,1,1,1,25,2,36.7333,-6.4333
23,4098,41,2,1,1,41,1,1,1,28,2,35.7346,140.8268
5,4099,58,1,2,1,17,1,20,1,58,1,32.6281,-117.0144
51,4100,58,1,1,1,12,1,1,1,58,1,-5.0961,-80.1647
2,4101,34,2,1,1,9,1,1,1,34,2,-23.6628,-52.605
28,4102,121,5,2,1,49,1,2,1,121,5,37.332,42.187
5,4103,32,2,1,1,25,1,4,1,32,2,38.9589,-122.633
30,4104,38,2,1,1,38,1,0,1,11,2,51.189,-114.467
30,4104,38,2,1,1,38,1,0,1,11,2,-47.2547,-72.575
5,4105,39,2,1,1,24,1,9,1,39,2,51.8917,0.903
5,4105,39,2,1,1,24,1,9,1,39,2,44.5545,-73.2168
5,4105,39,2,1,1,24,1,9,1,39,2,41.5621,-72.3475
88,4106,38,2,1,1,38,1,0,1,36,2,46.3167,28.6667
2,4107,65,1,2,1,3,1,7,1,65,1,-20.5,-43.8578
120,4108,74,1,3,1,34,1,16,1,74,1,36.365,6.6147
10,4109,77,1,2,1,7,1,7,1,77,1,6.3333,-75.5
5,4110,98,1,2,1,9,1,16,1,98,1,25.7464,-80.3049
57,4111,66,1,2,1,10,1,8,1,66,1,-37.0167,-73.2167
9,4112,51,1,1,1,21,1,4,1,51,1,48.8156,3.0836
5,4113,153,3,4,1,4,1,20,1,153,3,25.9407,-80.3102
5,4113,153,3,4,1,4,1,20,1,153,3,37.9687,-121.3408
8,4114,35,2,0,1,33,1,1,1,35,2,51.95,5.2333
55,4115,51,1,1,1,12,1,0,1,51,1,10.75,-11.1167
9,4116,33,2,1,1,29,1,3,1,33,2,43.6103,1.4986
16,4117,53,1,2,1,35,1,1,1,53,1,26.32,91.0
39,4118,75,1,1,1,48,1,4,1,75,1,32.0167,34.75
20,4119,45,2,1,1,28,1,3,1,45,2,51.2589,9.4183
43,4120,60,1,2,1,15,1,1,1,60,1,7.0833,-2.0167
5,4121,37,2,1,1,37,1,1,1,16,2,37.7877,-81.1841
5,4122,88,1,1,1,23,1,4,1,88,1,-34.5333,-58.6667
5,4122,88,1,1,1,23,1,4,1,88,1,36.4667,-94.2707
5,4122,88,1,1,1,23,1,4,1,88,1,-28.4667,-59.05
5,4122,88,1,1,1,23,1,4,1,88,1,15.6167,-92.2333
5,4122,88,1,1,1,23,1,4,1,88,1,-22.1167,-56.5167
5,4122,88,1,1,1,23,1,4,1,88,1,-27.0333,-65.3
30,4123,45,2,1,1,19,1,5,1,45,2,40.795,-74.1617
30,4123,45,2,1,1,19,1,5,1,45,2,44.1667,-77.3833
30,4123,45,2,1,1,19,1,5,1,45,2,38.5164,-89.99
1,4124,30,2,1,1,30,1,0,1,9,2,64.5253,34.7658
33,4125,71,1,2,1,16,1,0,1,71,1,4.5833,13.6833
150,4126,93,1,3,1,69,2,0,1,93,1,27.6833,84.4333
150,4126,93,1,3,1,69,2,0,1,93,1,27.22,77.48
25,4127,101,5,3,1,22,1,1,1,101,5,9.0804,6.01
15,4128,53,1,0,1,35,1,2,1,53,1,51.628,0.4184
9,4129,65,1,1,1,23,1,4,1,65,1,48.6139,7.7519
6,4130,40,2,1,1,29,1,3,1,40,2,51.15,4.4833
2,4131,52,1,1,1,13,1,3,1,52,1,-7.7958,-35.5869
2,4131,52,1,1,1,13,1,3,1,52,1,-22.1519,-42.4189
5,4132,71,1,1,1,22,1,3,1,71,1,33.588,-96.1901
20,4133,38,2,0,1,32,1,2,1,38,2,51.8333,6.8667
111,4134,26,2,1,1,12,1,0,1,26,2,11.75,-2.9333
109,4135,79,1,1,1,48,1,0,1,79,1,38.2,67.2
34,4136,31,2,0,1,30,1,6,1,31,2,-27.4678,153.0281
1,4137,33,2,1,1,29,1,5,1,33,2,55.4261,38.265
11,4138,50,2,1,1,37,1,4,1,50,2,44.4325,26.1039
5,4139,51,1,2,1,23,1,13,1,51,1,47.4762,-122.3394
18,4140,46,2,1,1,37,1,0,1,46,2,17.4333,121.7667
9,4141,61,1,1,1,18,1,7,1,61,1,48.7919,2.3319
3,4142,64,1,1,1,49,1,1,1,64,1,39.2278,9.1111
73,4143,102,5,2,1,10,1,13,1,102,5,10.1875,-67.4611
18,4144,65,1,1,1,23,1,1,1,65,1,14.5667,121.1167
2,4145,31,2,1,1,10,1,1,1,31,2,-17.7439,-48.6258
2,4146,17,2,0,1,14,1,0,1,17,2,-13.945,-39.1039
69,4147,19,2,1,1,13,1,2,1,19,2,48.005,-66.6731
