Country,City,AQI_Value,AQI_Category,CO_AQI_Value,CO_AQI_Category,Ozone_AQI_Value,Ozone_AQI_Category,NO2_AQI_Value,NO2_AQI_Category,PM_25_AQI_Value,PM_25_AQI_Category
23,3506,71,1,2,1,27,1,7,1,71,1
1,3507,34,2,1,1,34,1,0,1,20,2
16,3508,163,3,4,1,39,1,5,1,163,3
3,3509,75,1,1,1,75,2,0,1,38,2
3,3510,51,1,1,1,51,2,0,1,34,2
128,3511,44,2,1,1,26,1,0,1,44,2
54,3512,52,1,1,1,52,2,1,1,50,2
11,3513,49,2,1,1,49,1,0,1,42,2
11,3513,49,2,1,1,49,1,0,1,42,2
8,3514,38,2,1,1,38,1,0,1,37,2
4,3515,41,2,1,1,41,1,0,1,28,2
22,3516,50,2,1,1,24,1,0,1,50,2
69,3517,57,1,1,1,48,1,0,1,57,1
30,3518,83,1,1,1,22,1,0,1,83,1
8,3519,39,2,1,1,39,1,0,1,37,2
2,3520,32,2,0,1,16,1,0,1,32,2
16,3521,106,5,2,1,33,1,7,1,106,5
5,3522,55,1,1,1,35,1,4,1,55,1
3,3523,55,1,1,1,55,2,0,1,51,1
93,3524,52,1,1,1,40,1,0,1,52,1
22,3525,195,3,2,1,39,1,5,1,195,3
130,3526,54,1,1,1,25,1,2,1,54,1
9,3527,49,2,1,1,49,1,4,1,39,2
23,3528,83,1,2,1,30,1,6,1,83,1
5,3529,50,2,1,1,48,1,2,1,50,2
5,3530,76,1,2,1,22,1,7,1,76,1
1,3531,37,2,1,1,37,1,0,1,19,2
128,3532,38,2,1,1,26,1,0,1,38,2
1,3533,40,2,1,1,40,1,0,1,8,2
2,3534,32,2,1,1,24,1,0,1,32,2
98,3535,40,2,1,1,30,1,0,1,40,2
5,3536,55,1,1,1,37,1,3,1,55,1
23,3537,54,1,2,1,18,1,10,1,54,1
1,3538,33,2,1,1,29,1,0,1,33,2
9,3539,54,1,1,1,47,1,0,1,54,1
73,3540,54,1,1,1,21,1,0,1,54,1
28,3541,62,1,1,1,43,1,0,1,62,1
3,3542,80,1,1,1,80,2,0,1,37,2
3,3543,78,1,1,1,57,2,0,1,78,1
1,3544,41,2,1,1,41,1,0,1,19,2
5,3545,52,1,1,1,39,1,1,1,52,1
5,3546,31,2,0,1,25,1,1,1,31,2
5,3547,62,1,1,1,62,2,1,1,14,2
5,3548,61,1,1,1,28,1,6,1,61,1
20,3549,66,1,1,1,58,2,0,1,66,1
5,3550,39,2,1,1,23,1,1,1,39,2
5,3551,40,2,1,1,33,1,1,1,40,2
3,3552,87,1,1,1,61,2,0,1,87,1
1,3553,47,2,1,1,47,1,0,1,25,2
3,3554,89,1,1,1,50,1,0,1,89,1
5,3555,55,1,1,1,45,1,1,1,55,1
5,3555,55,1,1,1,45,1,1,1,55,1
5,3555,55,1,1,1,45,1,1,1,55,1
5,3556,44,2,1,1,40,1,1,1,44,2
5,3556,44,2,1,1,40,1,1,1,44,2
5,3556,44,2,1,1,40,1,1,1,44,2
5,3556,44,2,1,1,40,1,1,1,44,2
44,3557,100,5,1,1,40,1,0,1,100,5
29,3558,68,1,2,1,42,1,0,1,68,1
23,3559,109,5,3,1,9,1,12,1,109,5
6,3560,51,1,1,1,37,1,2,1,51,1
20,3561,55,1,1,1,47,1,0,1,55,1
1,3562,36,2,1,1,36,1,0,1,28,2
5,3563,51,1,1,1,26,1,1,1,51,1
18,3564,152,3,4,1,22,1,9,1,152,3
23,3565,61,1,1,1,22,1,10,1,61,1
1,3566,49,2,1,1,49,1,1,1,29,2
1,3566,49,2,1,1,49,1,1,1,29,2
5,3567,77,1,1,1,43,1,3,1,77,1
2,3568,59,1,1,1,21,1,2,1,59,1
22,3569,57,1,1,1,26,1,1,1,57,1
22,3569,57,1,1,1,26,1,1,1,57,1
22,3569,57,1,1,1,26,1,1,1,57,1
46,3570,156,3,1,1,30,1,2,1,156,3
29,3571,30,2,0,1,30,1,0,1,27,2
3,3572,82,1,1,1,68,2,0,1,82,1
9,3573,69,1,1,1,46,1,1,1,69,1
2,3574,24,2,0,1,24,1,0,1,11,2
2,3574,24,2,0,1,24,1,0,1,11,2
1,3575,37,2,1,1,30,1,8,1,37,2
23,3576,86,1,2,1,15,1,12,1,86,1
18,3577,86,1,2,1,24,1,8,1,86,1
7,3578,145,5,4,1,49,1,21,1,145,5
7,3579,153,3,5,1,76,2,16,1,153,3
128,3580,53,1,1,1,25,1,0,1,53,1
47,3581,84,1,3,1,20,1,2,1,84,1
5,3582,50,2,1,1,39,1,2,1,50,2
5,3583,45,2,1,1,41,1,1,1,45,2
1,3584,41,2,1,1,41,1,0,1,18,2
1,3585,35,2,1,1,35,1,0,1,11,2
5,3586,50,2,1,1,50,1,1,1,27,2
5,3586,50,2,1,1,50,1,1,1,27,2
5,3587,52,1,1,1,46,1,2,1,52,1
5,3587,52,1,1,1,46,1,2,1,52,1
20,3588,62,1,1,1,62,2,0,1,57,1
20,3589,50,2,1,1,43,1,0,1,50,2
23,3590,94,1,3,1,22,1,13,1,94,1
23,3591,71,1,1,1,32,1,7,1,71,1
2,3592,42,2,1,1,12,1,0,1,42,2
1,3593,35,2,1,1,32,1,0,1,35,2
5,3594,54,1,1,1,40,1,4,1,54,1
114,3595,166,3,1,1,22,1,0,1,166,3
1,3596,39,2,1,1,39,1,1,1,31,2
4,3597,40,2,1,1,40,1,0,1,17,2
102,3598,105,5,2,1,10,1,7,1,105,5
5,3599,60,1,1,1,33,1,2,1,60,1
5,3599,60,1,1,1,33,1,2,1,60,1
5,3599,60,1,1,1,33,1,2,1,60,1
32,3600,43,2,1,1,43,1,0,1,14,2
35,3601,42,2,1,1,42,1,1,1,18,2
1,3602,30,2,1,1,30,1,0,1,24,2
25,3603,98,1,2,1,46,1,0,1,98,1
1,3604,32,2,1,1,32,1,0,1,10,2
18,3605,64,1,1,1,28,1,2,1,64,1
98,3606,33,2,1,1,33,1,0,1,19,2
98,3606,33,2,1,1,33,1,0,1,19,2
20,3607,69,1,1,1,51,2,0,1,69,1
7,3608,156,3,4,1,45,1,8,1,156,3
20,3609,67,1,1,1,54,2,0,1,67,1
128,3610,49,2,1,1,26,1,1,1,49,2
128,3610,49,2,1,1,26,1,1,1,49,2
20,3611,55,1,1,1,48,1,0,1,55,1
5,3612,51,1,1,1,22,1,4,1,51,1
9,3613,76,1,1,1,38,1,2,1,76,1
5,3614,73,1,1,1,73,2,3,1,33,2
10,3615,22,2,0,1,14,1,0,1,22,2
16,3616,72,1,2,1,8,1,5,1,72,1
9,3617,35,2,1,1,35,1,0,1,31,2
5,3618,69,1,1,1,69,2,3,1,29,2
25,3619,90,1,2,1,61,2,0,1,90,1
23,3620,50,2,1,1,29,1,6,1,50,2
5,3621,50,2,1,1,41,1,3,1,50,2
54,3622,41,2,0,1,41,1,0,1,8,2
22,3623,58,1,1,1,28,1,0,1,58,1
1,3624,39,2,1,1,39,1,2,1,27,2
86,3625,35,2,1,1,35,1,0,1,29,2
5,3626,47,2,1,1,47,1,1,1,36,2
32,3627,40,2,1,1,40,1,0,1,22,2
3,3628,96,1,1,1,64,2,0,1,96,1
5,3629,55,1,1,1,34,1,1,1,55,1
5,3629,55,1,1,1,34,1,1,1,55,1
5,3629,55,1,1,1,34,1,1,1,55,1
36,3630,79,1,1,1,18,1,0,1,79,1
45,3631,62,1,1,1,22,1,0,1,62,1
45,3631,62,1,1,1,22,1,0,1,62,1
5,3632,63,1,1,1,31,1,3,1,63,1
69,3633,35,2,0,1,35,1,0,1,22,2
23,3634,85,1,2,1,25,1,19,1,85,1
23,3634,85,1,2,1,25,1,19,1,85,1
23,3635,52,1,1,1,44,1,3,1,52,1
74,3636,46,2,1,1,46,1,0,1,42,2
148,3637,61,1,2,1,21,1,0,1,61,1
2,3638,51,1,1,1,19,1,2,1,51,1
5,3639,51,1,1,1,42,1,1,1,51,1
20,3640,60,1,1,1,56,2,0,1,60,1
29,3641,58,1,1,1,12,1,0,1,58,1
20,3642,67,1,1,1,56,2,0,1,67,1
102,3643,47,2,1,1,17,1,2,1,47,2
20,3644,53,1,1,1,48,1,0,1,53,1
5,3645,51,1,1,1,46,1,2,1,51,1
5,3646,48,2,2,1,48,1,4,1,42,2
5,3647,30,2,0,1,26,1,1,1,30,2
5,3648,34,2,1,1,34,1,1,1,30,2
5,3648,34,2,1,1,34,1,1,1,30,2
20,3649,54,1,1,1,47,1,0,1,54,1
5,3650,58,1,2,1,22,1,9,1,58,1
5,3651,46,2,1,1,46,1,3,1,38,2
5,3652,60,1,1,1,31,1,1,1,60,1
5,3652,60,1,1,1,31,1,1,1,60,1
31,3653,57,1,1,1,52,2,0,1,57,1
20,3654,45,2,1,1,45,1,0,1,30,2
5,3655,64,1,1,1,64,2,3,1,26,2
5,3655,64,1,1,1,64,2,3,1,26,2
5,3655,64,1,1,1,64,2,3,1,26,2
5,3656,61,1,1,1,36,1,1,1,61,1
5,3657,45,2,1,1,45,1,1,1,42,2
28,3658,63,1,1,1,53,2,1,1,63,1
16,3659,119,5,3,1,44,1,4,1,119,5
7,3660,207,4,11,1,3,1,49,1,207,4
54,3661,27,2,1,1,27,1,1,1,24,2
54,3662,38,2,1,1,38,1,1,1,16,2
5,3663,30,2,1,1,30,1,3,1,29,2
12,3664,28,2,1,1,22,1,0,1,28,2
50,3665,34,2,0,1,17,1,0,1,34,2
28,3666,46,2,1,1,46,1,0,1,24,2
54,3667,22,2,1,1,21,1,2,1,22,2
83,3668,45,2,1,1,20,1,0,1,45,2
20,3669,59,1,1,1,36,1,2,1,59,1
5,3670,35,2,1,1,35,1,1,1,33,2
5,3671,51,1,1,1,22,1,9,1,51,1
5,3671,51,1,1,1,22,1,9,1,51,1
5,3671,51,1,1,1,22,1,9,1,51,1
5,3671,51,1,1,1,22,1,9,1,51,1
5,3671,51,1,1,1,22,1,9,1,51,1
5,3671,51,1,1,1,22,1,9,1,51,1
5,3671,51,1,1,1,22,1,9,1,51,1
5,3671,51,1,1,1,22,1,9,1,51,1
5,3671,51,1,1,1,22,1,9,1,51,1
5,3671,51,1,1,1,22,1,9,1,51,1
22,3672,84,1,2,1,11,1,6,1,84,1
2,3673,78,1,2,1,3,1,7,1,78,1
73,3674,134,5,1,1,20,1,1,1,134,5
5,3675,58,1,1,1,18,1,14,1,58,1
3,3676,60,1,1,1,44,1,2,1,60,1
27,3677,33,2,1,1,33,1,2,1,22,2
5,3678,33,2,1,1,31,1,8,1,33,2
5,3679,71,1,2,1,25,1,9,1,71,1
2,3680,56,1,1,1,9,1,1,1,56,1
35,3681,14,2,1,1,12,1,3,1,14,2
35,3681,14,2,1,1,12,1,3,1,14,2
5,3682,46,2,1,1,29,1,8,1,46,2
5,3682,46,2,1,1,29,1,8,1,46,2
5,3683,64,1,2,1,12,1,20,1,64,1
2,3684,37,2,1,1,5,1,2,1,37,2
12,3685,71,1,2,1,53,2,0,1,71,1
5,3686,77,1,3,1,8,1,31,1,77,1
5,3686,77,1,3,1,8,1,31,1,77,1
5,3686,77,1,3,1,8,1,31,1,77,1
20,3687,59,1,1,1,36,1,4,1,59,1
5,3688,63,1,2,1,25,1,7,1,63,1
5,3689,85,1,3,1,6,1,22,1,85,1
22,3690,142,5,2,1,13,1,3,1,142,5
3,3691,74,1,1,1,32,1,4,1,74,1
5,3692,93,1,3,1,8,1,30,1,93,1
2,3693,20,2,1,1,9,1,2,1,20,2
48,3694,93,1,1,1,38,1,0,1,93,1
2,3695,37,2,0,1,9,1,2,1,37,2
2,3696,17,2,0,1,17,1,0,1,17,2
71,3697,166,3,1,1,21,1,2,1,166,3
16,3698,73,1,0,1,25,1,0,1,73,1
7,3699,130,5,2,1,130,5,0,1,74,1
5,3700,42,2,1,1,42,1,3,1,26,2
8,3701,38,2,0,1,38,1,0,1,36,2
6,3702,44,2,1,1,27,1,4,1,44,2
5,3703,30,2,1,1,30,1,4,1,23,2
5,3703,30,2,1,1,30,1,4,1,23,2
5,3703,30,2,1,1,30,1,4,1,23,2
2,3704,137,5,3,1,4,1,15,1,137,5
4,3705,37,2,0,1,33,1,0,1,37,2
65,3706,37,2,1,1,37,1,0,1,14,2
65,3706,37,2,1,1,37,1,0,1,14,2
81,3707,57,1,2,1,17,1,0,1,57,1
9,3708,57,1,1,1,20,1,6,1,57,1
5,3709,43,2,1,1,43,1,4,1,35,2
20,3710,51,1,1,1,24,1,4,1,51,1
22,3711,110,5,2,1,11,1,3,1,110,5
22,3711,110,5,2,1,11,1,3,1,110,5
108,3712,86,1,1,1,18,1,3,1,86,1
54,3713,31,2,1,1,31,1,1,1,21,2
6,3714,58,1,1,1,25,1,5,1,58,1
5,3715,32,2,1,1,32,1,1,1,28,2
78,3716,41,2,2,1,13,1,0,1,41,2
5,3717,65,1,2,1,34,1,7,1,65,1
5,3718,119,5,3,1,10,1,33,1,119,5
30,3719,30,2,1,1,30,1,2,1,26,2
5,3720,73,1,1,1,37,1,5,1,73,1
87,3721,52,1,1,1,11,1,3,1,52,1
87,3721,52,1,1,1,11,1,3,1,52,1
5,3722,52,1,1,1,42,1,3,1,52,1
5,3723,58,1,2,1,29,1,3,1,58,1
3,3724,39,2,2,1,39,1,6,1,39,2
3,3725,59,1,2,1,36,1,5,1,59,1
2,3726,54,1,1,1,12,1,1,1,54,1
20,3727,67,1,1,1,40,1,1,1,67,1
20,3727,67,1,1,1,40,1,1,1,67,1
20,3728,69,1,1,1,37,1,2,1,69,1
5,3729,51,1,1,1,42,1,4,1,51,1
54,3730,34,2,1,1,30,1,1,1,34,2
10,3731,39,2,1,1,9,1,3,1,39,2
20,3732,64,1,1,1,35,1,2,1,64,1
42,3733,20,2,0,1,20,1,0,1,12,2
3,3734,60,1,1,1,36,1,3,1,60,1
3,3734,60,1,1,1,36,1,3,1,60,1
2,3735,39,2,0,1,20,1,0,1,39,2
3,3736,56,1,1,1,38,1,4,1,56,1
9,3737,32,2,1,1,18,1,4,1,32,2
10,3738,88,1,3,1,1,1,6,1,88,1
42,3739,52,1,1,1,22,1,0,1,52,1
69,3740,48,2,1,1,39,1,6,1,48,2
3,3741,87,1,0,1,28,1,1,1,87,1
5,3742,48,2,1,1,21,1,12,1,48,2
5,3743,71,1,1,1,8,1,17,1,71,1
2,3744,22,2,0,1,21,1,0,1,22,2
16,3745,61,1,0,1,26,1,0,1,61,1
10,3746,52,1,1,1,8,1,1,1,52,1
35,3747,36,2,1,1,36,1,5,1,17,2
2,3748,78,1,2,1,11,1,5,1,78,1
5,3749,57,1,2,1,23,1,14,1,57,1
15,3750,58,1,1,1,26,1,7,1,58,1
81,3751,156,3,1,1,29,1,0,1,156,3
3,3752,68,1,2,1,27,1,10,1,68,1
2,3753,14,2,0,1,14,1,0,1,13,2
5,3754,65,1,1,1,21,1,6,1,65,1
9,3755,66,1,1,1,20,1,4,1,66,1
5,3756,123,5,4,1,3,1,41,1,123,5
5,3757,54,1,1,1,40,1,4,1,54,1
16,3758,74,1,4,1,39,1,2,1,74,1
75,3759,90,1,1,1,24,1,0,1,90,1
2,3760,91,1,2,1,4,1,9,1,91,1
65,3761,36,2,1,1,36,1,0,1,10,2
6,3762,57,1,1,1,25,1,5,1,57,1
5,3763,41,2,2,1,30,1,9,1,41,2
9,3764,45,2,1,1,26,1,5,1,45,2
3,3765,104,5,2,1,22,1,6,1,104,5
79,3766,41,2,1,1,30,1,5,1,41,2
15,3767,28,2,1,1,28,1,4,1,22,2
15,3767,28,2,1,1,28,1,4,1,22,2
15,3767,28,2,1,1,28,1,4,1,22,2
15,3767,28,2,1,1,28,1,4,1,22,2
15,3767,28,2,1,1,28,1,4,1,22,2
3,3768,62,1,1,1,62,2,1,1,47,2
34,3769,126,5,0,1,15,1,0,1,126,5
33,3770,122,5,4,1,12,1,2,1,122,5
3,3771,61,1,1,1,61,2,3,1,59,1
20,3772,45,2,1,1,33,1,3,1,45,2
5,3773,114,5,4,1,4,1,33,1,114,5
5,3773,114,5,4,1,4,1,33,1,114,5
10,3774,116,5,3,1,5,1,13,1,116,5
139,3775,45,2,1,1,24,1,0,1,45,2
139,3775,45,2,1,1,24,1,0,1,45,2
54,3776,64,1,1,1,40,1,1,1,64,1
5,3777,63,1,1,1,32,1,4,1,63,1
5,3777,63,1,1,1,32,1,4,1,63,1
5,3778,133,5,1,1,23,1,2,1,133,5
2,3779,38,2,1,1,16,1,1,1,38,2
5,3780,56,1,1,1,40,1,4,1,56,1
53,3781,64,1,1,1,44,1,0,1,64,1
1,3782,42,2,1,1,33,1,0,1,42,2
1,3782,42,2,1,1,33,1,0,1,42,2
1,3783,37,2,1,1,36,1,0,1,37,2
79,3784,66,1,1,1,38,1,1,1,66,1
50,3785,12,2,0,1,11,1,0,1,12,2
47,3786,53,1,1,1,35,1,0,1,53,1
5,3787,88,1,2,1,9,1,16,1,88,1
8,3788,44,2,1,1,22,1,6,1,44,2
15,3789,34,2,1,1,34,1,3,1,18,2
5,3790,71,1,2,1,17,1,19,1,71,1
20,3791,71,1,2,1,33,1,5,1,71,1
57,3792,50,2,2,1,6,1,8,1,50,2
23,3793,74,1,1,1,74,2,1,1,67,1
1,3794,43,2,1,1,41,1,1,1,43,2
2,3795,26,2,1,1,4,1,0,1,26,2
16,3796,102,5,1,1,39,1,0,1,102,5
86,3797,81,1,1,1,25,1,2,1,81,1
2,3798,25,2,0,1,7,1,1,1,25,2
20,3799,49,2,1,1,30,1,3,1,49,2
7,3800,98,1,3,1,30,1,9,1,98,1
22,3801,50,2,1,1,16,1,2,1,50,2
22,3802,81,1,1,1,29,1,0,1,81,1
108,3803,47,2,1,1,17,1,0,1,47,2
131,3804,36,2,1,1,36,1,0,1,28,2
13,3805,28,2,1,1,28,1,2,1,20,2
46,3806,159,3,3,1,156,3,1,1,159,3
5,3807,24,2,0,1,23,1,0,1,24,2
1,3808,50,2,1,1,35,1,0,1,50,2
95,3809,36,2,1,1,36,1,0,1,21,2
1,3810,48,2,1,1,36,1,0,1,48,2
9,3811,66,1,1,1,29,1,3,1,66,1
1,3812,50,2,1,1,30,1,2,1,50,2
2,3813,30,2,0,1,10,1,1,1,30,2
15,3814,36,2,1,1,36,1,3,1,13,2
15,3814,36,2,1,1,36,1,3,1,13,2
86,3815,72,1,1,1,26,1,3,1,72,1
40,3816,31,2,1,1,17,1,0,1,31,2
8,3817,51,1,1,1,19,1,7,1,51,1
7,3818,38,2,2,1,38,1,0,1,33,2
20,3819,57,1,1,1,35,1,2,1,57,1
79,3820,52,1,1,1,31,1,2,1,52,1
5,3821,48,2,1,1,43,1,1,1,48,2
20,3822,70,1,1,1,38,1,2,1,70,1
8,3823,45,2,1,1,24,1,5,1,45,2
5,3824,78,1,3,1,16,1,20,1,78,1
5,3824,78,1,3,1,16,1,20,1,78,1
20,3825,61,1,1,1,29,1,5,1,61,1
15,3826,26,2,1,1,25,1,5,1,26,2
15,3826,26,2,1,1,25,1,5,1,26,2
31,3827,57,1,1,1,24,1,3,1,57,1
16,3828,174,3,3,1,174,3,1,1,167,3
16,3828,174,3,3,1,174,3,1,1,167,3
5,3829,80,1,1,1,22,1,7,1,80,1
5,3830,68,1,2,1,26,1,5,1,68,1
9,3831,71,1,2,1,28,1,5,1,71,1
5,3832,87,1,3,1,1,1,26,1,87,1
5,3832,87,1,3,1,1,1,26,1,87,1
5,3833,42,2,1,1,27,1,4,1,42,2
5,3833,42,2,1,1,27,1,4,1,42,2
15,3834,26,2,1,1,26,1,1,1,16,2
13,3835,32,2,1,1,32,1,0,1,17,2
5,3836,54,1,1,1,32,1,7,1,54,1
20,3837,55,1,1,1,36,1,3,1,55,1
5,3838,54,1,1,1,32,1,6,1,54,1
23,3839,54,1,1,1,35,1,4,1,54,1
7,3840,44,2,1,1,33,1,0,1,44,2
5,3841,71,1,2,1,18,1,17,1,71,1
2,3842,52,1,1,1,1,1,4,1,52,1
5,3843,56,1,1,1,23,1,14,1,56,1
16,3844,83,1,2,1,55,2,0,1,83,1
5,3845,34,2,1,1,19,1,7,1,34,2
1,3846,33,2,1,1,33,1,1,1,30,2
34,3847,48,2,0,1,9,1,14,1,48,2
34,3847,48,2,0,1,9,1,14,1,48,2
34,3847,48,2,0,1,9,1,14,1,48,2
34,3847,48,2,0,1,9,1,14,1,48,2
34,3847,48,2,0,1,9,1,14,1,48,2
128,3848,53,1,2,1,12,1,8,1,53,1
28,3849,42,2,1,1,42,1,0,1,33,2
3,3850,68,1,1,1,41,1,2,1,68,1
30,3851,50,2,1,1,16,1,1,1,50,2
2,3852,80,1,2,1,13,1,6,1,80,1
2,3853,64,1,2,1,4,1,5,1,64,1
43,3854,57,1,1,1,15,1,1,1,57,1
20,3855,71,1,1,1,37,1,2,1,71,1
23,3856,46,2,1,1,32,1,3,1,46,2
149,3857,39,2,0,1,31,1,0,1,39,2
34,3858,46,2,0,1,21,1,0,1,46,2
5,3859,88,1,2,1,16,1,26,1,88,1
5,3860,109,5,2,1,21,1,12,1,109,5
9,3861,50,2,1,1,32,1,2,1,50,2
5,3862,68,1,2,1,25,1,11,1,68,1
5,3863,51,1,2,1,38,1,7,1,51,1
5,3863,51,1,2,1,38,1,7,1,51,1
1,3864,40,2,1,1,40,1,0,1,23,2
34,3865,32,2,0,1,27,1,2,1,32,2
1,3866,56,1,1,1,34,1,0,1,56,1
65,3867,40,2,1,1,40,1,0,1,40,2
16,3868,174,3,4,1,173,3,2,1,174,3
16,3868,174,3,4,1,173,3,2,1,174,3
16,3868,174,3,4,1,173,3,2,1,174,3
16,3868,174,3,4,1,173,3,2,1,174,3
16,3868,174,3,4,1,173,3,2,1,174,3
47,3869,62,1,1,1,21,1,1,1,62,1
47,3870,29,2,0,1,21,1,0,1,29,2
11,3871,66,1,1,1,39,1,0,1,66,1
5,3872,39,2,2,1,37,1,4,1,39,2
30,3873,54,1,1,1,23,1,8,1,54,1
9,3874,66,1,1,1,23,1,5,1,66,1
9,3875,63,1,1,1,24,1,5,1,63,1
67,3876,29,2,0,1,19,1,0,1,29,2
81,3877,27,2,2,1,17,1,0,1,27,2
20,3878,34,2,0,1,34,1,0,1,13,2
51,3879,30,2,1,1,21,1,0,1,30,2
47,3880,42,2,0,1,26,1,0,1,42,2
18,3881,51,1,1,1,23,1,1,1,51,1
2,3882,40,2,1,1,11,1,1,1,40,2
48,3883,79,1,2,1,60,2,0,1,79,1
28,3884,59,1,1,1,38,1,0,1,59,1
5,3885,162,3,6,1,5,1,18,1,162,3
5,3886,56,1,2,1,31,1,3,1,56,1
69,3887,48,2,1,1,21,1,0,1,48,2
148,3888,73,1,3,1,11,1,0,1,73,1
2,3889,46,2,1,1,8,1,2,1,46,2
2,3890,14,2,0,1,14,1,0,1,14,2
22,3891,142,5,2,1,10,1,9,1,142,5
1,3892,48,2,1,1,33,1,0,1,48,2
23,3893,36,2,1,1,36,1,1,1,24,2
23,3894,32,2,1,1,32,1,2,1,27,2
2,3895,85,1,2,1,24,1,2,1,85,1
16,3896,150,3,3,1,136,5,1,1,150,3
46,3897,167,3,3,1,148,5,1,1,167,3
7,3898,143,5,3,1,143,5,1,1,104,5
2,3899,26,2,0,1,18,1,1,1,26,2
5,3900,63,1,1,1,32,1,4,1,63,1
6,3901,30,2,1,1,29,1,3,1,30,2
1,3902,35,2,1,1,35,1,1,1,28,2
28,3903,45,2,1,1,36,1,0,1,45,2
20,3904,49,2,1,1,33,1,2,1,49,2
20,3905,34,2,0,1,34,1,1,1,14,2
15,3906,62,1,1,1,15,1,12,1,62,1
5,3907,34,2,1,1,21,1,5,1,34,2
5,3907,34,2,1,1,21,1,5,1,34,2
86,3908,50,2,0,1,20,1,1,1,50,2
86,3908,50,2,0,1,20,1,1,1,50,2
3,3909,72,1,2,1,27,1,7,1,72,1
16,3910,156,3,4,1,156,3,1,1,156,3
2,3911,45,2,1,1,12,1,2,1,45,2
46,3912,188,3,1,1,56,2,1,1,188,3
47,3913,53,1,1,1,24,1,0,1,53,1
21,3914,18,2,0,1,15,1,0,1,18,2
144,3915,76,1,2,1,35,1,0,1,76,1
12,3916,84,1,2,1,45,1,0,1,84,1
5,3917,65,1,1,1,23,1,3,1,65,1
6,3918,61,1,1,1,36,1,3,1,61,1
3,3919,62,1,1,1,36,1,2,1,62,1
33,3920,36,2,1,1,12,1,0,1,36,2
39,3921,131,5,3,1,66,2,11,1,131,5
28,3922,44,2,1,1,40,1,0,1,44,2
35,3923,30,2,0,1,30,1,2,1,21,2
3,3924,63,1,1,1,35,1,3,1,63,1
4,3925,56,1,1,1,36,1,2,1,56,1
23,3926,58,1,1,1,35,1,3,1,58,1
4,3927,46,2,1,1,35,1,1,1,46,2
22,3928,168,3,4,1,6,1,16,1,168,3
3,3929,61,1,1,1,27,1,5,1,61,1
8,3930,39,2,1,1,24,1,6,1,39,2
25,3931,98,1,3,1,19,1,2,1,98,1
14,3932,90,1,5,1,27,1,2,1,90,1
5,3933,73,1,2,1,19,1,19,1,73,1
5,3933,73,1,2,1,19,1,19,1,73,1
5,3933,73,1,2,1,19,1,19,1,73,1
5,3933,73,1,2,1,19,1,19,1,73,1
23,3934,44,2,1,1,39,1,2,1,44,2
1,3935,31,2,1,1,31,1,0,1,18,2
13,3936,34,2,1,1,34,1,0,1,18,2
58,3937,83,1,1,1,45,1,0,1,83,1
20,3938,67,1,1,1,29,1,6,1,67,1
32,3939,37,2,1,1,37,1,1,1,35,2
1,3940,32,2,1,1,32,1,0,1,18,2
20,3941,70,1,2,1,15,1,13,1,70,1
16,3942,54,1,1,1,35,1,1,1,54,1
5,3943,67,1,2,1,15,1,18,1,67,1
9,3944,69,1,2,1,29,1,5,1,69,1
20,3945,60,1,1,1,28,1,4,1,60,1
131,3946,37,2,1,1,37,1,0,1,31,2
3,3947,53,1,1,1,37,1,2,1,53,1
1,3948,31,2,1,1,31,1,0,1,23,2
1,3949,50,2,1,1,28,1,0,1,50,2
1,3950,59,1,1,1,38,1,0,1,59,1
8,3951,50,2,1,1,18,1,7,1,50,2
6,3952,41,2,1,1,27,1,6,1,41,2
8,3953,34,2,1,1,23,1,7,1,34,2
5,3954,24,2,0,1,24,1,0,1,16,2
15,3955,32,2,1,1,32,1,1,1,12,2
34,3956,15,2,0,1,15,1,1,1,15,2
8,3957,56,1,1,1,36,1,5,1,56,1
5,3958,70,1,2,1,20,1,10,1,70,1
5,3958,70,1,2,1,20,1,10,1,70,1
20,3959,56,1,1,1,29,1,5,1,56,1
20,3960,68,1,1,1,38,1,4,1,68,1
16,3961,29,2,1,1,29,1,0,1,19,2
4,3962,36,2,1,1,34,1,1,1,36,2
58,3963,77,1,1,1,46,1,0,1,77,1
1,3964,41,2,1,1,41,1,1,1,24,2
16,3965,119,5,1,1,60,2,0,1,119,5
23,3966,51,1,2,1,41,1,6,1,51,1
23,3967,53,1,1,1,34,1,5,1,53,1
18,3968,36,2,1,1,18,1,0,1,36,2
18,3968,36,2,1,1,18,1,0,1,36,2
18,3968,36,2,1,1,18,1,0,1,36,2
10,3969,70,1,3,1,7,1,4,1,70,1
10,3969,70,1,3,1,7,1,4,1,70,1
82,3970,92,1,2,1,3,1,3,1,92,1
65,3971,39,2,1,1,39,1,0,1,29,2
5,3972,62,1,1,1,25,1,12,1,62,1
5,3973,66,1,2,1,21,1,15,1,66,1
5,3973,66,1,2,1,21,1,15,1,66,1
7,3974,59,1,1,1,40,1,1,1,59,1
95,3975,40,2,1,1,40,1,0,1,29,2
49,3976,16,2,1,1,6,1,0,1,16,2
49,3976,16,2,1,1,6,1,0,1,16,2
3,3977,69,1,1,1,38,1,2,1,69,1
86,3978,67,1,1,1,31,1,2,1,67,1
11,3979,42,2,1,1,42,1,0,1,42,2
7,3980,102,5,2,1,18,1,11,1,102,5
6,3981,60,1,1,1,26,1,6,1,60,1
20,3982,58,1,1,1,37,1,3,1,58,1
